Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
43145961,1,4,1,3,2,1267,47,111,49,113,0,13,1,2,be589b51,1cfdf714,ee742320,acec7b79,25c83c98,7e0ccccf,7195046d,0b153874,a73ee510,61283720,4d8549da,28541a63,51b97b8f,1adce6ef,f3002fbd,9398f7ba,27c07bd6,e88ffc9d,e3b5ceb7,b1252a9d,3455473a,,bcdee96c,ad9125fe,cb079c2d,c037ee57
43159832,0,1,3946,,0,10,0,1,0,0,1,1,,0,05db9164,1cfdf714,9d427ddf,4eadb673,384874ce,7e0ccccf,7415122a,966033bc,a73ee510,ea6f67a2,98579192,cf724373,779f824b,07d13a8f,f775a6d5,6512dce6,07c540c4,e88ffc9d,4322165b,b1252a9d,361a1080,,3a171ecb,3fdb382b,cb079c2d,49d68486
43163958,0,1,0,5,5,2,10,1,5,5,1,1,,5,be589b51,a90d6e47,6dd25a95,8c6e013e,25c83c98,fbad5c96,52283d1c,0b153874,a73ee510,efea433b,e51ddf94,8497f6dc,3516f6e6,07d13a8f,ae74ec5a,f0c87516,d4bb7bd8,86f1f0b5,,,759a6b34,,3a171ecb,50bd4647,,
43185888,0,9,24,29,20,20,6,9,21,34,1,1,,6,05db9164,1cfdf714,f463435f,5cb843c4,25c83c98,7e0ccccf,7195046d,0b153874,a73ee510,e5fc4a2b,4d8549da,b8b41318,51b97b8f,b28479f6,d345b1a0,979a0804,e5ba7672,e88ffc9d,3014a4b1,a458ea53,486d06b1,ad3062eb,bcdee96c,7797fef5,cb079c2d,c16873c9
43192290,0,,21,1,2,7126,83,10,8,10,,2,,2,be589b51,f6f4fe4b,05d475b8,20f4bade,25c83c98,fbad5c96,7fa11fc2,0b153874,a73ee510,8b0b85e5,65a8f40d,db37c66c,5552fe29,64c94865,0ebc8ddf,44f982a7,07c540c4,0705fb3d,,,98d754eb,,32c7478e,c5cbfccf,,
43194407,0,,1316,3,1,408401,,,6,,,,,2,5a9ed9b0,38d50e09,b3ee24fe,631a0f79,25c83c98,7e0ccccf,4b3c7cfe,0b153874,7cc72ec2,b11aee78,8b94178b,9b665b9c,025225f2,b28479f6,42b3012c,b7a016ed,e5ba7672,582152eb,21ddcdc9,b1252a9d,1df3ad93,,32c7478e,3aebd96a,001f3601,aa5f0a15
43208126,1,10,14,2,2,1261,36,27,13,62,0,1,0,2,05db9164,1cfdf714,3eb5435d,4932c301,30903e74,7e0ccccf,1cebe213,0b153874,a73ee510,31990058,1054ae5c,a805dd7d,d7ce3abd,07d13a8f,f775a6d5,f6d94fa7,3486227d,e88ffc9d,65b79aa2,a458ea53,bda5cb93,ad3062eb,423fab69,3fdb382b,cb079c2d,49d68486
43230508,0,0,1,12,11,2460,49,18,35,479,0,8,0,11,5bfa8ab5,09bf88cc,23014f11,8c6ecb5b,384874ce,7e0ccccf,605a00e8,0b153874,a73ee510,2e834f9a,310e932c,80c4a5fb,779f824b,b28479f6,19015106,e2261a19,8efede7f,88daae07,21ddcdc9,5840adea,ff694b95,ad3062eb,bcdee96c,998fc200,e8b83407,915daef3
43239798,0,0,-1,15,11,3833,213,60,42,373,0,9,2,28,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,13718bbd,68b6fb29,0b153874,a73ee510,c0d5d38a,9bc67cd3,bb669e25,03cd10d0,b28479f6,ddf40270,2b2ce127,27c07bd6,ade68c22,,,2b796e4a,,423fab69,8d365d3b,,
43242493,0,0,15,18,18,2268,46,20,13,46,0,1,1,18,05db9164,d7988e72,05939ac5,7657c7ff,4cf72387,,b000eee9,0b153874,a73ee510,e801aed0,41b3f655,d4c5e1a6,ce5114a2,b28479f6,c8389df7,b4e1c6a0,3486227d,0f2f9850,21ddcdc9,b1252a9d,a6bf97e6,,32c7478e,f88a385e,445bbe3b,7a86141d
43289849,1,1,3,28,2,2,2,2,2,2,1,2,,2,05db9164,207b2d81,d6be853a,4842a03d,4cf72387,6f6d9be8,c9a51835,0b153874,a73ee510,da609e27,cfcea1c3,dadde5ca,633b9be7,b28479f6,3c767806,6077db2c,d4bb7bd8,395856b0,21ddcdc9,a458ea53,ae7b2d98,,32c7478e,b8942a02,001f3601,1b694392
43291928,0,0,182,1,1,14306,351,1,4,136,0,1,,1,05db9164,421b43cd,c27bde5c,29998ed1,25c83c98,fbad5c96,52283d1c,0b153874,a73ee510,015ac893,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,d4bb7bd8,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
43298373,1,4,1,1,1,12,0,14,2,37,1,4,,0,be589b51,faefeeb6,768a6c10,7bbc41c0,25c83c98,fe6b92e5,f06b3e5d,0b153874,a73ee510,3b08e48b,ed3ff64c,fe8db290,328d63f5,b28479f6,5ff90ea5,49e4c8d2,e5ba7672,57c8dedd,7e57d0f3,b1252a9d,7a3795fd,ad3062eb,bcdee96c,f0022e03,cb079c2d,c106e37b
43302883,0,0,24,11,2,2567,19,71,13,350,0,18,0,2,05db9164,1cfdf714,9f6bce0f,e5cede48,25c83c98,fbad5c96,f913fba5,0b153874,a73ee510,82747841,c05dff4b,f8e7e005,a22449ca,d2dfe871,1e27c4c8,0466324f,3486227d,6a74e011,7324dc45,a458ea53,78943e34,,3a171ecb,7939255b,cb079c2d,bc33111f
43305763,0,,11,2,8,3939,,0,2,8,,0,,8,8cf07265,38a947a1,27e1b7fd,ddeef97c,4cf72387,13718bbd,8f79324e,1f89b562,a73ee510,c37efc66,053ff267,e4e1782e,b4b74235,07d13a8f,18517138,33909c84,e5ba7672,e8623312,,,f7e2d70a,,32c7478e,b889075b,,
43312579,0,0,4,16,6,33000,3828,1,16,88,0,1,,6,8cf07265,38a947a1,d1ef0614,5544696a,30903e74,fbad5c96,d70a05b0,0b153874,a73ee510,20621df9,7cd4c2a5,ef3dbf00,2c26da42,b28479f6,b275b342,5d3f3abd,d4bb7bd8,eb5b7778,,,ae294cc1,,bcdee96c,b46d9f2a,,
43320740,0,0,-1,,,2233,21,3,5,21,0,1,2,,9a89b36c,7182b361,4499bf68,d7117a70,25c83c98,fe6b92e5,646b4bca,0b153874,a73ee510,3b08e48b,9b972b2e,605cdb2b,df941d33,b28479f6,498aa874,c44a844c,27c07bd6,9f42ef7d,,,3989563e,,32c7478e,0c2a2078,,
43322132,0,,-1,,,9950,165,5,16,287,,3,,,05db9164,85af3139,d032c263,c18be181,25c83c98,7e0ccccf,90a2c015,5b392875,a73ee510,3b08e48b,0f736a0c,dfbb09fb,3af886ff,07d13a8f,fdb8cdb7,84898b2a,e5ba7672,d4328054,,,0014c32a,,423fab69,3b183c5c,,
43329978,0,2,12,2,2,866,12,2,2,2,1,1,0,2,be589b51,421b43cd,a25eaeba,29998ed1,25c83c98,fe6b92e5,09ca1458,0b153874,a73ee510,3bc8bb1a,bfb61696,6aaba33c,0edb8939,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
43336022,1,0,1,,1,8062,1027,32,45,422,0,4,,1,5a9ed9b0,2fe85f57,c52276a6,91eed0d3,f3474129,fbad5c96,1cb331ef,0b153874,a73ee510,19c96729,cdca587b,4b03ab32,75b05ddf,07d13a8f,43275f13,2a986ce5,e5ba7672,bab43a1a,,,3db48727,ad3062eb,423fab69,fab2a151,,
43336487,0,,1,26,13,6886,32,6,17,52,,4,,13,5a9ed9b0,39dfaa0d,f1d57af7,5f3e1806,25c83c98,fbad5c96,d40ca917,0b153874,a73ee510,3b08e48b,66eaddb8,d19e10db,3b1c934a,cfef1c29,e92521f5,0ff23d24,e5ba7672,df4fffb7,21ddcdc9,5840adea,5ac15b45,,32c7478e,52f412c3,010f6491,c986348f
43337166,0,,-1,5,1,64127,225,0,1,89,,0,,1,05db9164,1cfdf714,b9938abc,a8c0b6e3,4cf72387,3bf701e7,c86e8c6b,0b153874,7cc72ec2,b90dbc4e,4d8549da,6b7bbefd,51b97b8f,07d13a8f,f775a6d5,c2fabfd1,e5ba7672,e88ffc9d,21ddcdc9,b1252a9d,0385881f,,3a171ecb,94c7d437,cb079c2d,c4dffc79
43348028,1,2,1,5,4,2,0,17,5,177,1,7,,0,05db9164,78ccd99e,fb8f5099,0b23b345,25c83c98,,cdfef8d9,0b153874,a73ee510,3b08e48b,6f71ad27,4e7b0969,78b1bfe4,b28479f6,1ca2ec64,8bc3cd1b,e5ba7672,e7e991cb,7fb78749,a458ea53,ea98eff0,,32c7478e,f2471222,3a6f6b59,914c8e96
43359947,1,3,28,3,3,632,4,13,34,225,1,2,,3,68fd1e64,38a947a1,cebe3da8,3bee9ada,4cf72387,7e0ccccf,d2dbdfe6,0b153874,a73ee510,03ed27e7,7e40f08a,d0624fed,1aa94af3,b28479f6,8d2b0c64,c8ebd6d1,e5ba7672,8abf93c8,,,e52eec5c,ad3062eb,32c7478e,22b2abe6,,
43365892,1,,82,1,,80648,,0,0,7,,0,,,05db9164,207b2d81,2bf592d7,4e9262c1,25c83c98,,fc44398f,5b392875,7cc72ec2,9ad5d5af,87fe3e10,3e302d42,3bd6c21d,64c94865,11b2ae92,5d9228fd,e5ba7672,395856b0,21ddcdc9,a458ea53,ff1c8c30,,32c7478e,5188732d,001f3601,81be451e
43378589,1,1,8,,2,590,55,2,27,216,1,2,,2,05db9164,a796837e,42db3232,e3cc371a,4cf72387,7e0ccccf,6fb62f1a,0b153874,a73ee510,015ac893,e51ddf94,c9669737,3516f6e6,cfef1c29,98eddd86,c4de5bba,e5ba7672,e90118d1,,,288eaded,c9d4222a,32c7478e,8fc66e78,,
43380022,0,3,-1,,,1124,0,4,0,0,0,1,,,68fd1e64,207b2d81,7cb3cec2,1a978569,25c83c98,6f6d9be8,53c2def9,0b153874,a73ee510,111557ff,48e01e3c,8336591e,613b2c28,07d13a8f,90ff0d8d,6c7ffc0a,e5ba7672,25c88e42,21ddcdc9,5840adea,99519e4e,,32c7478e,a78905c5,001f3601,c97d7481
43383631,0,0,22,7,24,3674,52,6,40,82,0,4,0,24,05db9164,00ac063c,cbb03da3,1205772e,25c83c98,,d5141a06,c8ddd494,a73ee510,e9f37f7e,f2a5d7d2,5a68c167,a3b89afc,07d13a8f,38d99054,2f51c2e2,e5ba7672,15a4e6dd,21ddcdc9,5840adea,d45aed23,,32c7478e,5931b777,001f3601,0f1c6aab
43419305,0,0,15,5,,117593,,,0,,0,,,,05db9164,a796837e,42db3232,e3cc371a,25c83c98,7e0ccccf,4f1f0075,c8ddd494,7cc72ec2,25838a1e,8b94178b,c9669737,025225f2,cfef1c29,f0bf9094,c4de5bba,3486227d,1cdbd1c5,,,288eaded,,32c7478e,8fc66e78,,
43424753,0,4,17,50,0,861,33,28,18,195,1,6,,5,5bfa8ab5,1cfdf714,484189a1,d4473940,25c83c98,3bf701e7,90a2c015,64523cfa,a73ee510,837e840e,0f736a0c,80111036,3af886ff,051219e6,af56328b,df3e8e2f,e5ba7672,e88ffc9d,5b5de845,a458ea53,f799acd9,,3a171ecb,129e27b2,cb079c2d,2249063b
43434942,0,1,65,,4,37,4,1,0,4,1,1,,4,8cf07265,333137d9,74e1a23a,9a6888fb,25c83c98,7e0ccccf,ad9b2639,5b392875,a73ee510,9bc1a7c1,e4034ebf,fb8fab62,ea089f5d,b28479f6,a46bf7c6,c6b1e1b2,d4bb7bd8,c61e82d7,21ddcdc9,5840adea,99c09e97,ad3062eb,32c7478e,335a6a1e,445bbe3b,3055b376
43444184,1,,0,16,12,1147,13,12,14,13,,4,,13,05db9164,1cfdf714,0b721284,86ebb3cb,25c83c98,,90a2c015,0b153874,a73ee510,3b08e48b,365017bd,fb11cc5c,3af886ff,d2dfe871,1e27c4c8,02e13af3,e5ba7672,6a74e011,cf77ac68,a458ea53,a91b60d9,,3a171ecb,7939255b,cb079c2d,bc33111f
43474353,0,,6,,,6837,,,4,,,,,,87552397,62e9e9bf,,,f3474129,13718bbd,c0224b89,0b153874,a73ee510,3b08e48b,30b240f3,,f3437620,07d13a8f,de829bed,,e5ba7672,d2651d6e,,,,,32c7478e,,,
43477954,0,,181,20,12,2910,21,65,14,297,,8,0,14,05db9164,421b43cd,7c9f141c,29998ed1,25c83c98,7e0ccccf,f1d914a9,5b392875,a73ee510,594fca00,52eb7ca7,6aaba33c,e1d6ecb6,b28479f6,e1ac77f7,b041b04a,3486227d,2804effd,,,723b4dfd,ad3062eb,3a171ecb,b34f3128,,
43493971,1,1,3653,7,1,1,0,3,16,80,1,3,,0,be589b51,38d50e09,c23b2b9e,8934d14a,4cf72387,fbad5c96,5e64ce5f,0b153874,a73ee510,77898a5f,8b94178b,9f2dff26,025225f2,07d13a8f,e2275836,e41271ab,07c540c4,fffe2a63,21ddcdc9,b1252a9d,9e616bbb,,32c7478e,df487a73,001f3601,c27f155b
43501910,1,1,23,5,2,1409,53,89,49,250,0,5,0,2,05db9164,b0d4a6f6,14d0a075,ee55f918,4cf72387,7e0ccccf,d600c2ba,0b153874,a73ee510,d4a8d874,ad757a5a,94648703,93b18cb5,07d13a8f,13b26d9d,4fe55af9,27c07bd6,77552e65,,,fc9fbe3f,,423fab69,3718792e,,
43514334,0,1,-1,,,953,0,1,0,0,1,1,,,05db9164,b961056b,38f1808d,ce15223f,25c83c98,fe6b92e5,2c34f582,6c41e35e,a73ee510,cd3ce9d5,2a82c17f,c25aa94b,4d4c02d1,07d13a8f,c9e96939,e3463331,d4bb7bd8,5a6878f5,,,f8785d24,,32c7478e,71292dbb,,
43515970,0,11,1,3,3,1045,16,14,15,24,1,2,,3,05db9164,c1384774,949d8b9a,2edf50cf,25c83c98,fe6b92e5,81bb0302,0b153874,a73ee510,175d6c71,b7094596,72d3469e,1f9d2c38,07d13a8f,b2353559,b1466c41,e5ba7672,5cd35b65,21ddcdc9,b1252a9d,b710c79c,78e2e389,32c7478e,48a656c9,ea9a246c,ea0f3efc
43533625,0,,19,,1,8519,111,4,7,50,,1,,1,68fd1e64,00ac063c,d7eca639,7844078a,25c83c98,,410f6b58,062b5529,a73ee510,f6f942d1,9bcaeafe,1a934390,46f42a63,07d13a8f,38d99054,f470797c,3486227d,15a4e6dd,21ddcdc9,5840adea,fe2f00c2,,32c7478e,62068b18,001f3601,06016427
43537606,0,,-1,,,6521,15,4,1,25,,2,,,05db9164,09e68b86,d8d9dc45,f78fa7c4,f1d40cbe,,b87f4a4a,0b153874,a73ee510,e70742b0,319687c9,a5604516,62036f49,f862f261,1dca7862,a5345d54,3486227d,5aed7436,af8bed6d,a458ea53,2cf9e60a,,32c7478e,3fdb382b,e8b83407,49d68486
43545084,0,,-1,,,10000,29,15,7,10,,2,,,68fd1e64,cbafb605,c5006100,f2159098,4cf72387,fbad5c96,5d87968e,0b153874,a73ee510,7cc27cd3,dab547a5,bc0965ab,7aab7990,b28479f6,2f2a444e,b9481b63,e5ba7672,08d65fe0,21ddcdc9,5840adea,d76d1fe9,,32c7478e,3b183c5c,2bf691b1,831f44d7
43561503,0,,0,16,2,3945,2,20,2,7,,8,,2,05db9164,89ddfee8,e8f0a51a,21cbd4ce,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,f7ab55a0,755e4a50,1f5d1de9,5978055e,07d13a8f,4df3da6b,4ef2a7ff,e5ba7672,5bb2ec8e,79849f24,b1252a9d,b23022e0,c9d4222a,32c7478e,b861e21d,e8b83407,58274fd2
43580191,0,,0,2,2,41027,,0,7,2,,0,,2,68fd1e64,d833535f,77f2f2e5,d16679b9,384874ce,7e0ccccf,8971ed50,0b153874,a73ee510,3b08e48b,bb1cf240,9f32b866,a4d84fb9,07d13a8f,943169c2,31ca40b6,1e88c74f,281769c2,,,dfcfc3fa,,32c7478e,aee52b6f,,
43605856,0,,148,2,,17222,,0,0,87,,0,,,05db9164,58e67aaf,50add7cf,378e2a27,25c83c98,7e0ccccf,d5b22f0b,0b153874,a73ee510,fa7d0797,fee58969,a849785d,a8840224,b28479f6,62eca3c0,6ebe27cf,e5ba7672,c21c3e4c,21ddcdc9,b1252a9d,92ce8260,,32c7478e,45daf7ab,9b3e8820,78d5024e
43653885,1,,-1,,,10127,25,38,16,184,,5,,,68fd1e64,b961056b,cdabd21c,5fae3a7d,25c83c98,fe6b92e5,82af59e9,5b392875,a73ee510,33677623,a0085b3e,4f07623e,6580b282,1adce6ef,4903dd2e,0c76e706,e5ba7672,5162930e,,,f3effbb6,,423fab69,71292dbb,,
43664074,0,,0,39,26,6976,51,15,31,180,,3,0,26,05db9164,58e67aaf,814a9e19,650cc93b,06afddf0,fe6b92e5,32bdb7cc,0b153874,a73ee510,944ea55d,1564a011,33b83378,5e350f6e,07d13a8f,10935a85,db2d4359,e5ba7672,c21c3e4c,55dd3565,b1252a9d,1a0fc4bc,,c7dc6720,3fdb382b,9b3e8820,49d68486
43664280,1,7,63,1,1,992,120,42,45,264,1,9,,1,05db9164,207b2d81,365d1d63,e9370452,25c83c98,fe6b92e5,dc7659bd,0b153874,a73ee510,631ddef6,e51ddf94,8ff467ea,3516f6e6,64c94865,11b2ae92,acf5f625,e5ba7672,395856b0,21ddcdc9,a458ea53,b6af5d81,,32c7478e,27e81296,001f3601,dd830c09
43684777,0,,2680,,3,6389,4,3,4,4,,1,,4,05db9164,85ba09f0,06b53585,14977b92,25c83c98,7e0ccccf,e8cdfd91,1f89b562,a73ee510,8e54038a,aadb87b9,37adb760,e9332a03,07d13a8f,e3fd574c,a5dbd2eb,07c540c4,fc16085c,,,88d3a8d7,,3a171ecb,53085255,,
43696133,0,,4,31,30,3529,32,6,20,32,,1,,30,24eda356,c5c1d6ae,9a46383d,d2cb670a,4cf72387,,a2152621,5b392875,a73ee510,d954cc10,cebf7e5e,8249520b,d3b3cfc1,f7c1b33f,980adebb,5d05774d,e5ba7672,1d015bd3,21ddcdc9,5840adea,bcff2af8,,32c7478e,fad805fa,7a402766,8811188d
43697463,0,3,1,,,799,4,33,4,139,1,3,,,05db9164,6e638bbc,4243ffb8,be4cb064,b2241560,fe6b92e5,d7ea84dc,0b153874,a73ee510,e5cadd10,4a77ddca,d5833817,dc1d72e4,b28479f6,c11477f0,f2a191bd,e5ba7672,f6a2fc70,21ddcdc9,5840adea,5911ddcb,,32c7478e,1335030a,445bbe3b,55f93286
43699351,1,2,601,5,3,14,5,7,39,160,1,4,,0,be589b51,207b2d81,9dd3c4fc,a09fab49,25c83c98,7e0ccccf,b77d7b90,0b153874,a73ee510,23c4b9b1,8d689bd2,3c5900b5,81621307,b28479f6,c38116c9,0decd005,e5ba7672,d3303ea5,21ddcdc9,b1252a9d,7633c7c8,,85d5a995,17f458f7,001f3601,7814ac53
43701276,1,12,2,1,2,925,18,29,37,107,2,10,,2,41edac3d,04e09220,b1ecc6c4,5dff9b29,384874ce,7e0ccccf,8379baa1,0b153874,a73ee510,3b08e48b,7579b566,2436ff75,8803181f,07d13a8f,f6b23a53,f4ead43c,e5ba7672,6fc84bfb,,,4f1aa25f,c9d4222a,423fab69,ded4aac9,,
43703455,1,0,1,1,,2448,80,189,14,844,0,18,,,8cf07265,421b43cd,908dc431,ba02f1aa,25c83c98,fe6b92e5,a0f3f4b3,0b153874,a73ee510,691840ad,2b31063f,14b1b3ae,bcf6a386,b28479f6,2d0bb053,e7b1d358,e5ba7672,2804effd,,,30d9bad3,,3a171ecb,d9556584,,
43706776,0,,64,2,,48709,,0,0,0,,0,,,05db9164,d833535f,ad4b77ff,d16679b9,43b19349,fe6b92e5,3d28a1a3,0b153874,7cc72ec2,3b08e48b,9fc87b07,a2f4e8b5,bf596cfe,07d13a8f,943169c2,89052618,776ce399,281769c2,,,d4703ebd,78e2e389,3a171ecb,aee52b6f,,
43712304,0,,1,6,2,31175,168,1,2,34,,1,,2,05db9164,38a947a1,99ad245c,3df93b96,25c83c98,7e0ccccf,eb6d9fd1,0b153874,a73ee510,fbed4a4e,f2537412,e006c185,58fe6044,051219e6,878acc51,87ccf64d,d4bb7bd8,1707b8db,,,02e75450,,32c7478e,cd0afabe,,
43715466,0,2,-1,12,1,1172,23,12,33,96,1,2,,1,05db9164,8947f767,1bd94859,ad4b9dd8,30903e74,,fda1a50f,0b153874,a73ee510,3b08e48b,d2b7c44b,1bbf8372,68637c0d,b28479f6,a473257f,851db7d0,e5ba7672,bd17c3da,f6a3e43b,5840adea,7246a4b0,,bcdee96c,1be1c512,010f6491,a6c40d74
43723384,0,,27,,,19710,1,0,0,0,,0,,,87552397,f53b0269,1c7ac640,81fc4ddd,25c83c98,13718bbd,5d87968e,5b392875,a73ee510,60dca7a3,6f8fd7e5,00c375bc,7aab7990,64c94865,39f048ad,86ec9390,e5ba7672,5ab59e5b,,,86a59d8a,,32c7478e,69b371cf,,
43723857,0,0,1,1,0,0,,0,1,0,0,0,,0,05db9164,d833535f,ad4b77ff,d16679b9,25c83c98,7e0ccccf,82f666b6,985e3fcb,a73ee510,299aecf1,e51ddf94,a2f4e8b5,3516f6e6,b28479f6,a733d362,89052618,e5ba7672,281769c2,,,d4703ebd,,3a171ecb,aee52b6f,,
43726638,0,,0,9,2,9790,,0,4,22,,0,,2,68fd1e64,207b2d81,8a48553d,1e10bd9f,4cf72387,6f6d9be8,fbef5b0e,0b153874,a73ee510,3b08e48b,1fc14089,6803e296,63f0b970,07d13a8f,0c67c4ca,ff48ade9,1e88c74f,395856b0,21ddcdc9,a458ea53,c3d093fb,,32c7478e,84a27184,001f3601,3464ae5c
43735787,0,0,32,7,6,7231,72,6,6,71,0,2,,6,05db9164,5a88f1d5,e3c12409,d2823f50,43b19349,7e0ccccf,181b577d,0b153874,a73ee510,3b08e48b,163b50ea,54167f74,00783c5a,07d13a8f,8bc48045,f474ba7b,e5ba7672,b81a5022,,,ddd7aef2,,32c7478e,ee49dbc6,,
43759900,0,,137,8,0,12673,,,13,,,,,7,f473b8dc,2c16a946,f8c4a210,d46e345f,25c83c98,fbad5c96,12f22313,0b153874,a73ee510,3b08e48b,5cebcbb7,1565da6f,e57487c1,b28479f6,3628a186,6553ae28,776ce399,e4ca448c,,,1c676a83,,be7c41b4,9117a34a,,
43768398,0,0,14,3,4,1475,30,15,4,86,0,5,0,4,05db9164,2c16a946,496abc96,d46e345f,25c83c98,7e0ccccf,5e64ce5f,5b392875,a73ee510,364979da,8b94178b,9d9c65ea,025225f2,07d13a8f,18231224,f5bc53ad,e5ba7672,74ef3502,,,139400de,c9d4222a,32c7478e,9117a34a,,
43795074,1,,0,15,2,51,,0,2,2,,0,0,2,05db9164,1cfdf714,10ea57c3,21a523a8,25c83c98,3bf701e7,7e46c875,c8ddd494,a73ee510,df7b8074,bbbf282d,df897b37,917e9bf3,b28479f6,d355626a,08fd52d8,3486227d,6a74e011,53d07655,b1252a9d,4e8983dd,,3a171ecb,7939255b,cb079c2d,bc33111f
43807944,0,0,0,1,4,2986,122,1,5,115,0,1,,4,87552397,5b7b33dc,,,4cf72387,7e0ccccf,13b1c707,0b153874,a73ee510,402b6ab6,fe1bd1df,,3787a7a6,64c94865,be93f477,,3486227d,63c90dbd,,,,ad3062eb,423fab69,,,
43826494,0,46,0,16,17,512,17,82,34,187,1,6,,17,9a89b36c,d7988e72,0b7c3ef4,f38b4b40,25c83c98,7e0ccccf,33393315,0b153874,a73ee510,e4d51b5f,f37be5c0,aeadc2ba,a59ea816,07d13a8f,194c42a4,ce32946a,3486227d,0f2f9850,338f20de,a458ea53,7d7b912e,,c7dc6720,b616cd6d,445bbe3b,8a7ed4ad
43832008,0,0,1,4,1,2825,11,2,3,37,0,1,2,1,be589b51,6887a43c,b5bc5d62,ad20b269,25c83c98,fbad5c96,79f6c067,5b392875,a73ee510,d7663d25,757b5263,07eda2ad,069feb8b,b28479f6,9cc57c4d,1b6d3536,27c07bd6,2ae4f30d,21ddcdc9,b1252a9d,19191d02,ad3062eb,32c7478e,a5725134,445bbe3b,3cb800cc
43846339,1,,-1,,,13008,15,5,4,61,,3,,,68fd1e64,38a947a1,a847d09e,6a14f9b9,0942e0a7,7e0ccccf,48032855,0b153874,a73ee510,b1f3f2b4,54ca8d16,b505e68a,5a197d48,07d13a8f,4dad26dd,f8b34416,e5ba7672,e5f8f18f,,,f3ddd519,,32c7478e,b34f3128,,
43847804,1,1,1,10,1,1487,10,10,3,37,0,3,,1,87552397,8947f767,1ffc3a21,dc611fa5,25c83c98,fe6b92e5,496b90e2,0b153874,a73ee510,a3d4e5bf,f1911847,fe6d9b3f,2e9930bc,1adce6ef,429860e3,c8fb34b3,e5ba7672,cc0b0790,712d530c,5840adea,88d8ab18,ad3062eb,423fab69,7e99499d,010f6491,bd422f81
43855075,0,2,153,,1,678,1,97,3,192,1,21,1,1,05db9164,3f0d3f28,d3901d67,a7016551,25c83c98,fbad5c96,1c86e0eb,0b153874,a73ee510,eda8bc14,755e4a50,ae915737,5978055e,1adce6ef,14108df6,e26e1bc9,e5ba7672,88416823,,,15b1a869,c9d4222a,32c7478e,e5fca70a,,
43882768,0,,1,2,1,12562,23,2,17,20,,1,,1,5a9ed9b0,e77e5e6e,16586eb1,1fc0062e,25c83c98,7e0ccccf,65c53f25,062b5529,a73ee510,3b08e48b,ad2bc6f4,c06eebcd,39ccb769,07d13a8f,2eb18840,79683018,07c540c4,449d6705,f5460829,a458ea53,5fbf8b60,,32c7478e,f1dd75f2,001f3601,f2e315d1
43893831,0,,13,,,21196,,0,7,9,,0,,,05db9164,6f609dc9,d032c263,c18be181,25c83c98,7e0ccccf,841f6a9d,0b153874,a73ee510,3b08e48b,d66168dc,dfbb09fb,54c30969,07d13a8f,c169c458,84898b2a,776ce399,381bd833,,,0014c32a,,32c7478e,3b183c5c,,
43898951,1,,17,,23,10153,73,4,13,318,,3,,23,5a9ed9b0,2c16a946,bae0ea28,64712dc5,25c83c98,fbad5c96,0cc37e77,0b153874,a73ee510,3b351828,f0d7528c,fc6a05bc,4ac844f1,07d13a8f,18231224,9b580d2a,e5ba7672,74ef3502,,,dead243c,,32c7478e,9117a34a,,
43902224,0,1,7,118,3,0,3,1,3,3,1,1,,2,05db9164,58e67aaf,814a9e19,650cc93b,25c83c98,fe6b92e5,48db53e5,0b153874,a73ee510,041560b6,fe1bd1df,33b83378,3787a7a6,1adce6ef,d002b6d9,db2d4359,d4bb7bd8,c21c3e4c,55dd3565,a458ea53,1a0fc4bc,,423fab69,3fdb382b,9b3e8820,49d68486
43920862,0,1,73,2,5,2,2,17,39,1118,1,7,0,2,75ac2fe6,58e67aaf,68ff423f,f2c6d628,25c83c98,fbad5c96,7e317205,0b153874,a73ee510,bc2b8616,69926409,75bbee4e,2fc3058f,b28479f6,62eca3c0,0ecadade,27c07bd6,c21c3e4c,338f20de,b1252a9d,3b38208f,,bcdee96c,87b59e96,9b3e8820,0ab43aeb
43931595,0,,4,11,,,,,0,,,,,,68fd1e64,7008ef6d,df00c4f0,031bba14,25c83c98,fe6b92e5,b5b7ad43,0b153874,7cc72ec2,3b08e48b,364bff6f,336bb1d7,31d2ac00,b28479f6,602e38b0,631f0045,2005abd1,02cf5d49,,,1fe472e2,,be7c41b4,89bd83a1,,
43934811,0,1,1,2,1,1101,8,7,1,13,1,3,0,1,05db9164,404660bb,033d3b98,84900953,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,6024c84a,755e4a50,f765ee69,5978055e,b28479f6,abcca5c1,d662643b,e5ba7672,4b17f8a2,21ddcdc9,5840adea,d8ff27f4,,32c7478e,86d80920,f0f449dd,56be3401
